id,data,tweet,user,classificação
1448146160607182848,2021-10-13 04:38:44+00:00,E Heitorzinho tá como? Voa @heitorcardos0 !!! #masterchefbr  #masterchefbrasil https://t.co/ZwYO6yLiyg,pimentaflavio,
1448146148364066816,2021-10-13 04:38:41+00:00,"Não é doce não!!! Arrebenta no Dim Sun @heitorcardos0,  no #masterchefbr #masterchefbrasil https://t.co/mwtzDluCnd",pimentaflavio,
1448130975012163588,2021-10-13 03:38:24+00:00,"Não é doce não!!! Arrebenta no Dim Sun @heitorcardos0,  no #masterchefbr #masterchefbrasil https://t.co/0rqsQtq94d",pimentaflavio,
1448130625500815365,2021-10-13 03:37:00+00:00,"Daphne e meu queridão Edu ficando, pode sair qualquer um nesse programa #MasterChefBR #masterchefbrasil https://t.co/pl7omayIbG",Ligia_Santana,Positivo
1448128959112257536,2021-10-13 03:30:23+00:00,"SERGIO SAIUUUUUUUUU !!!! PARABÉNS JURADOS, PARABÉNS MUNDOOOOO !!! 
#MasterChefBR #masterchefbrasil https://t.co/pICZsDtWHq",GarunaJoao,Positivo
1448128693180813312,2021-10-13 03:29:20+00:00,"O twitter hoje está em festa porque o Sérgio saiu, amém
#masterchefbr #masterchefbrasil https://t.co/huKU0sov6m",neveryourdear,Positivo
1448128645785079810,2021-10-13 03:29:08+00:00,"aeeeee esse metido saiu, vem dar sermão aqui foraaaa
#MasterChefBR #masterchef2021 #MasterChef #masterchefbrasil https://t.co/vA8oJtuqvi",nsoubruno,Positivo
1448128295942467584,2021-10-13 03:27:45+00:00,"Adeus, Sérgio... Você sair depois da repescagem foi O AUGE!
obrigadooooooooooooo! #masterchefbrasil #MasterChefBR https://t.co/ytWy1DzcyX",thepowerguido01,Positivo
1448127158237421568,2021-10-13 03:23:14+00:00,"A Daphne não pode sair, carai. #Masterchefbrasil",hazarppe,Negativo
1448127054839439360,2021-10-13 03:22:49+00:00,E Heitorzinho tá como? Voa @heitorcardos0 !!! #masterchefbr  #masterchefbrasil https://t.co/6T9URS2ju2,pimentaflavio,
1448126672503558150,2021-10-13 03:21:18+00:00,"#MasterChef
#masterchefbrasil 
#MasterChefBR 
Esse Eduardo é um gatinho em 👉🏻👈🏻",RodrigoTHSantos,Positivo
1448126336028053506,2021-10-13 03:19:58+00:00,"SÉRGIO, POR FAVOR, RETIRE-SE DESSE PROGRAMA CHAMADO MASTERCHEF. 

MOTIVO: CHATO DEMAIS. 

ABRAÇOS. 

#MasterChefBR #masterchef2021 #masterchefbrasil",Ronald_E_S,Positivo
1448125876986650625,2021-10-13 03:18:08+00:00,"Até que enfim acabou esse poder de veto do mezzanino... Obrigado Deos...
Sérgio, você não tem medo, mas hoje é teu dia de ir embora, grazadeus! #masterchefbrasil #MasterChefBR",thepowerguido01,Positivo
1448124307092168705,2021-10-13 03:11:54+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand “tu te enrolou na hora de enrolar a massa” 😂😂😂 https://t.co/4QwJ5TUVaE,lopessmaily,Positivo
1448124146886627337,2021-10-13 03:11:16+00:00,A massa crua do Sérgio só me trás esperança! #masterchefbrasil #MasterChefBR https://t.co/YfumLQIl6B,thepowerguido01,Positivo
1448124065919741961,2021-10-13 03:10:56+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand “esse teu rolinho primavera tá mais pra rolão” 😵😵😵 https://t.co/OOyLoQUkC2,lopessmaily,
1448123639883251716,2021-10-13 03:09:15+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o único dim sum que vi até hj 😂😂😂: https://t.co/HoEPhyOUBS,lopessmaily,
1448122710803066881,2021-10-13 03:05:33+00:00,"sérgio vai sair hoje, provavelmente. massa mal modelada e meio seca, recheio cru e sem tempero... #MasterChefBrasil",13nukkie,Neutro
1448122065752629250,2021-10-13 03:02:59+00:00,"""Eu não tenho medo!""
Aaahhghh... Cala a tua boca, Sérgio!
#MasterChefBR #masterchefbrasil https://t.co/2OuHBSbDmg",thepowerguido01,Negativo
1448119501678157825,2021-10-13 02:52:48+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand a única comida chinesa que eu conheço 😂😂😂: https://t.co/xVSt0oirWm,lopessmaily,
1448118620576522242,2021-10-13 02:49:18+00:00,"Não é doce não!!! Arrebenta no Dim Sun @heitorcardos0,  no #masterchefbr #masterchefbrasil https://t.co/Ti5A67bcTz",pimentaflavio,
1448117279510646790,2021-10-13 02:43:58+00:00,"Helena e Isabela vamo ser amigos pfvr. Lavo a louça e levo o vinho, os outros participantes de prato principal! #masterchefbrasil #MasterChefBR",Psicocaio,Positivo
1448108962872713217,2021-10-13 02:10:55+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o pratinho que eu faço no café da manhã dos hotéis 😂😂😂: https://t.co/rFk8Gr7N9E,lopessmaily,
1448108010317000704,2021-10-13 02:07:08+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand a parte do brunch que interessa aos participantes 😂😂😂: https://t.co/gRswW7jggz,lopessmaily,
1448104942867255299,2021-10-13 01:54:57+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand eu, se fosse comer ostras 😂😂😂: https://t.co/c82heJkQaZ",lopessmaily,
1448104705301876736,2021-10-13 01:54:00+00:00,Na primeira prova os chefes terão que fazer peixes ou frutos do mar no #masterchefBrasil https://t.co/I5sMBSRxfe,Josivan27550747,Neutro
1448104651342155781,2021-10-13 01:53:48+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand as ervilhas caídas na areia 😵😵😵: https://t.co/d5sbnF2Hub,lopessmaily,
1448103597867249669,2021-10-13 01:49:36+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand os participantes tentando cozinhar no meio da ventania na praia 😂😂😂: https://t.co/YuLCn2Xzz7,lopessmaily,
1448103442149425158,2021-10-13 01:48:59+00:00,Hoje tem participação do @vitao no #masterchefBrasil https://t.co/Om5ZtfTSrH,Josivan27550747,Neutro
1448102692476407811,2021-10-13 01:46:00+00:00,O #masterchefBrasil hoje  prova na praia e em equipe https://t.co/NFSzUi0Kn2,Josivan27550747,Neutro
1448101725731278848,2021-10-13 01:42:10+00:00,Mais uma terça cruzando os dedos para o Sérgio sair do #MasterChefBR #masterchefbrasil,thepowerguido01,Positivo
1448101686220836868,2021-10-13 01:42:01+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand sobre a participação musical no programa de hj … 😵😵😵: https://t.co/R5dWfmCYap,lopessmaily,
1448101263594467335,2021-10-13 01:40:20+00:00,Que cenário extraordinário! #equipeazul #MasterChefBrasil,Nossamarcio,Positivo
1448099067653992449,2021-10-13 01:31:36+00:00,"Que episódio massa, corre e fica ligadinho na tela da Band que tem @masterchefbr  em Ilha Bela!

#ilhabela #Masterchef #externa #praia #job #gastrogram #masterchefbrasil #gastronomia #chefleogodoy #gastronomy https://t.co/Kf8BTcMSke",LeGodoy,Positivo
1448098699507294210,2021-10-13 01:30:08+00:00,Parando #diadacriança pra começar dia #masterchefbrasil 2021 @masterchefbr,fatimaandreia10,
1448061417668558853,2021-10-12 23:02:00+00:00,Participantes terão de cozinhar para o cantor Vitão em primeira prova fora da cozinha do #MasterChefBrasil  https://t.co/nq0Uhq2XBo,tv_memoria,
1447903898308517893,2021-10-12 12:36:04+00:00,queria muito ser amigo da Helena Furtado do #MasterChefBrasil,eduardomart1ns,Positivo
1447632632313942016,2021-10-11 18:38:09+00:00,#nhoque #boatarde #masterchefbrasil #adorocozinhar em Lojinhadivalu https://t.co/ljuSawGeSN,Luesmeralda,
1447580547392446464,2021-10-11 15:11:11+00:00,Participantes do @masterchefbr terão que cozinhar para o cantor Vitão: https://t.co/z75ZUPD21x - #AnaPaulaPadrão #Band #Chefs #Cozinheiros #ErickJacquin #Gastronomia #HelenaRizzo #HenriqueFogaça #Ilhabela #MasterChef #MasterChefBrasil #Notícias #RealityShow #SãoPaulo #TV https://t.co/HdFfmOHrD9,SVGastronomia,
1446649112028405760,2021-10-09 01:30:00+00:00,"Eu estava assistindo o episódio dos #MasterChefBR hoje, vi essa cena e decidir pperguntar:

Só eu shipo #heitor #luiz?

#masterchefbrasil https://t.co/6Ab5TwNZvN",patrickbroedel,Positivo
1446222228920619010,2021-10-07 21:13:43+00:00,"TV Bandeirantes (Band) levará ao ar duas provas do programa Master Chef Brasil, que tiveram como cenário a nossa amada Ilhabela. #leianosite

📷Divulgação/PMI

#massaguanews #informacao #masterchefbrasil #ilhabela #jornalmassaguaçu https://t.co/CB9uMM9NM9",JMassaguacu,
1445945076585279491,2021-10-07 02:52:25+00:00,"Márcio soltando piadinha, né? Já tá ficando chato, rançooo...
#MasterChefBR 
#masterchefbrasil",Cintiamgl,Negativo
1445934146019266568,2021-10-07 02:08:59+00:00,Eu fico impressionada com tamanha utilidade do perfex no #masterchefbrasil #MasterChefBR,flyfree87,
1445926140166787078,2021-10-07 01:37:10+00:00,"Adorei que a Helena voltou na repescagem, mas poderia ter sido ela e a amada #MasterChefBR #masterchefbrasil",gustavoanndre,Positivo
1445909950153334784,2021-10-07 00:32:50+00:00,Maratonando pela primeira vez #masterchefbrasil  amei a terceira temporada @ apaixonado por chef @PaolaCarosella e exemplar o trabalho de Ana Paula padrão,FabianoZenon,Positivo
1445903092973768705,2021-10-07 00:05:35+00:00,"Cristina entregando entretenimento, a maior que nós temos 🥰🥰
#MasterChefBR 
#masterchefbrasil",Cintiamgl,Positivo
1445900897926717440,2021-10-06 23:56:52+00:00,"Que vontade de comer um tacobell agora,vendo esse prato da Helena e Thiago. #masterchefbrasil",GUIGUIFERREIRAS,Positivo
1445900259704594439,2021-10-06 23:54:20+00:00,"Peguei os spoilers e triste pq nem a a Amanda, o Pedro, a Juliana N nem  a Cristina voltaram, mas feliz pela volta da Helena, cozinha muito!  🥰🥰🥰
#MasterChefBR 
#masterchefbrasil",Cintiamgl,Positivo
1445893822127476738,2021-10-06 23:28:45+00:00,"Desculpa, mas... O André é super metido e a Cristina era uma chata #masterchefbrasil",ludzinhadepre,Negativo
1445893105266438145,2021-10-06 23:25:54+00:00,"Helena, volta por favor! #MasterChefBR #masterchefbrasil",GUIGUIFERREIRAS,Positivo
1445889790029668355,2021-10-06 23:12:43+00:00,"To assistindo Masterchef passando raiva, amanda Cristina e André não merecem voltar #masterchefbrasil",tomaz_rhamon,Negativo
1445885196058853378,2021-10-06 22:54:28+00:00,"de longe o melhor episódio dessa temporada do #masterchefbrasil 

só de não precisar aguentar aquela povo chato foi joia e a volta do fofo do Thiago e a Helena &lt;3",lanatrovoada,Positivo
1445882682232086533,2021-10-06 22:44:29+00:00,Comecei a assistir #masterchefbrasil e a repescagem queria ver Amanda voltando,lmtjgavassi,Positivo
1445880055549280258,2021-10-06 22:34:03+00:00,A Ana Paula acabando com a Cristina meu paiiiiii #masterchefbrasil,semreplica,
1445826556333547524,2021-10-06 19:01:27+00:00,totalmente espontânea sincera sempre do contra amoo da vontade de ser amiga cara de fuma1 helena vamo se migs #masterchefbrasil,meogrelo1,Positivo
1445741622646378505,2021-10-06 13:23:58+00:00,o sal q faltou nessa #repescagem do #masterchefbrasil tbm falta em alguns peões da #Fazenda13,mayykkon,Negativo
1445738829713854472,2021-10-06 13:12:52+00:00,to torcendo pro thiago mas se ele não passar espero que o pedro passe #masterchefbrasil,efronart,Positivo
1445738245472415745,2021-10-06 13:10:32+00:00,"A CHRISTINA E O ANDRÉ HORRÍVEIS MDS EU TÔ ME POCANDO DE RIR A MASSA INCHANDO 
#masterchefbrasil",Ardlop,Negativo
1445738122633879557,2021-10-06 13:10:03+00:00,que nervoso essa prova do masterchef aa #masterchefbrasil,efronart,Negativo
1445737702578540553,2021-10-06 13:08:23+00:00,Amanda eliminando o bolsominion Obg meu Deus #masterchefbrasil,odiadoferraz,Positivo
1445737614368116743,2021-10-06 13:08:02+00:00,gnt subir a Cris?? CADE A AMANDAAAAA 🗣️🗣️🗣️🗣️🗣️🗣️ #masterchefbrasil https://t.co/2Y8rkBVizM,Juh_mariesg,
1445734758718361601,2021-10-06 12:56:41+00:00,"assistindo hj no youtube o #masterchefbr de ontem. formação de #RocaAFazenda e #masterchefbrasil no mesmo horário, é paulêra :/",mayykkon,Negativo
1445708936141623308,2021-10-06 11:14:05+00:00,"Veja quem voltou para o #MasterChefBrasil após a repescagem! 

https://t.co/evBaFO0DP6",ofuxico_oficial,
1445703527641194503,2021-10-06 10:52:35+00:00,"Daphne ta linda nesse episódio, eu amo a lenda #masterchefbrasil",jansx_,Positivo
1445693155450376196,2021-10-06 10:11:22+00:00,VAI TOMAR NO CU COMECEI A ASSISTIR MASTERCHEF PQ VI QUE O VITAO ESTARIA EM UN DOS EP E ESSS EP VAI PASSAR PROX SEMANA 🫂💗 @vitao  #masterchefbrasil,Milena30940784,Negativo
1445691595643252741,2021-10-06 10:05:10+00:00,"Achei ridículo a fala da helena com a Cristina do masterchef, foi ridícula e grossa sem necessidade alguma 
"" Tô preocupada com a sua cara de pau"" MDS, que ridicula pqp. 🤢🤢🤢🤢🤢🤢🤢🤢 
#masterchefbrasil",Milena30940784,Negativo
1445588723001749510,2021-10-06 03:16:23+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand os participantes da repescagem, faltando 5 segundos pra acabar a prova final 😂😂😂: https://t.co/7NG0ceyALg",lopessmaily,
1445583797525700612,2021-10-06 02:56:49+00:00,"Eu adoroooo a risada do Fogaça
#masterchef2021 
#masterchefbrasil",mariamato,Positivo
1445580249236836365,2021-10-06 02:42:43+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o mesmo frango sendo usado em todas as provas da repescagem 😵😵😵: https://t.co/6u6q8DCcY4,lopessmaily,
1445578447686754304,2021-10-06 02:35:34+00:00,"Eu sou completamente apaixonado pelo @tiagosouto, que anjo #MASTERCHEFBRASIL",wellesaraujo,Positivo
1445573308003405831,2021-10-06 02:15:08+00:00,"Eu queria tanto ver uma amizade genuína entre a Isa e a Daphne, mas elas quase nunca interagem
#masterchefbr #masterchefbrasil https://t.co/P3LjkC0UTe",neveryourdear,
1445572955740594184,2021-10-06 02:13:44+00:00,"Gabriel abraçando Jacquin
#masterchef2021 
#masterchefbrasil",mariamato,
1445572561375350791,2021-10-06 02:12:10+00:00,"André de volta 🙏🏻
#masterchef2021 
#masterchefbrasil",mariamato,Positivo
1445572281867005965,2021-10-06 02:11:04+00:00,A Cristina subindo e o bolsominion não saindo de primeira #MasterChefBrasil https://t.co/97KGsI69FD,diabrick,
1445572265341501440,2021-10-06 02:11:00+00:00,"Gente deu tudo errado😭😭😭
#Masterchefbrasil https://t.co/i6dVGJ8teo",RAsgard2,Negativo
1445572106494746627,2021-10-06 02:10:22+00:00,"Que ódio meu Deus, Juliana N. era pra você ter ficado
#masterchefbr #masterchefbrasil https://t.co/wZKATZpKhF",neveryourdear,Negativo
1445571349242683392,2021-10-06 02:07:21+00:00,"Qualquer um volte . Menos esse Bernardo, que cara nojento pqp 🤬 #masterchefbrasil",waleskafernan07,Negativo
1445569698976862212,2021-10-06 02:00:48+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand hj as piadas dos participantes estão nível “a praça é nossa” 😂😂😂 https://t.co/znuVJUaLsp,lopessmaily,
1445569144783581184,2021-10-06 01:58:36+00:00,"Não tô piscando nesse episódio, muito ansiosa pra saber quem volta! #MasterChefBrasil",maricontadois,Positivo
1445568702733115401,2021-10-06 01:56:50+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand eu vendo alguns dos participantes da repescagem 😂😂😂: https://t.co/rrMAsCO9ar,lopessmaily,
1445568564983844866,2021-10-06 01:56:17+00:00,"Pel'amor de Deus Sérgio, CALA A PORRA DA BOCA! #masterchefbrasil #MasterChefNaBand #MasterChefBR",thepowerguido01,Negativo
1445568113945104392,2021-10-06 01:54:30+00:00,"Tinha que chamar o Fábio da terceira temporada pra ensinar os participantes como fazer o frango perfeito
#masterchefbr #masterchefbrasil",neveryourdear,Neutro
1445567874597224460,2021-10-06 01:53:33+00:00,#masterchefbrasil Que indelicadeza é falta de conhecimento char o Taffarel de frangueiro.,JesusRo77347004,
1445567457352052737,2021-10-06 01:51:53+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand será que “carinho de frango” é o mesmo que “curry de frango” ?! 🧐🧐🧐 https://t.co/QL0AgtBQ6d,lopessmaily,
1445566903045410818,2021-10-06 01:49:41+00:00,#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand o que os jurados esperam que os participantes da repescagem façam com o frango em 45 minutos 😵😵😵: https://t.co/dcJtUx5dfH,lopessmaily,
1445566795901923336,2021-10-06 01:49:16+00:00,"Volta Thiago!
#Masterchefbrasil",Cirillogangster,Positivo
1445566516066279427,2021-10-06 01:48:09+00:00,"Se Deus quiser quem volta hoje é a Juliana 
#Masterchefbrasil https://t.co/aOb5DeshmC",RAsgard2,Positivo
1445566422709534732,2021-10-06 01:47:47+00:00,"#MasterChef #masterchefbr #masterchefbrasil #MasterChefNaBand resumo das sucessivas provas da repescagem, usando o mesmo frango e com períodos de tempo diminuindo 😂😂😂: https://t.co/qvSmZtwovZ",lopessmaily,
1445566374462431235,2021-10-06 01:47:35+00:00,Torcendo p Helena ou o Renato voltar p master chef #masterchef2021 #masterchefbrasil,thyflor,Positivo
1445566344544460808,2021-10-06 01:47:28+00:00,Torcendo pra Amanda e Thiago na repescagem do #masterchefbrasil,renanfcabral04,Positivo
1445565944986673155,2021-10-06 01:45:53+00:00,"fogaça tá ""lentão"" hoje no #MasterChefBrasil ?",BorisBass,
1445565831413321743,2021-10-06 01:45:26+00:00,"Nossa, prova de frango eu voltaria com certeza 😂 Faria um fricassê, um ensopado, um frango assada com farofa de frango. Eu ganharia fácil @masterchefbr #masterchefbrasil #MasterChefBR",deehmunniz,Positivo
1445565695962411009,2021-10-06 01:44:53+00:00,bernado e  juliana (dos olhos azuis) tão com cara de que não voltaram #MasterchefBrasil,folklover91,
1445565511949946881,2021-10-06 01:44:10+00:00,"Hoje eu preciso que a Amanda e a Juliana N. voltem!!!
#masterchefbr #masterchefbrasil https://t.co/NeKn9yEeH6",neveryourdear,
1445564348768796685,2021-10-06 01:39:32+00:00,"#MasterChefBR Começou
E Eu Aqui no Pippos 😋
#MasterChefBrasil
#Pippos",EllcimarReiss,
1445564041481494531,2021-10-06 01:38:19+00:00,Repescagem do #masterchefbrasil co. O Hugo e o Vitor https://t.co/BYtqg03iQN,_bad_ricio,Neutro
1445564028583956485,2021-10-06 01:38:16+00:00,"Faz Tempo Que Assistir #MasterChefBrasil
Tava Com Saudades!
#MasterChefBR",EllcimarReiss,Positivo
1445563788862787584,2021-10-06 01:37:19+00:00,"E vamos de MasterChef. Hj tem repescagem #MasterChefBrasil
#MasterChefBR",eujustina1,Neutro
1445357349456150532,2021-10-05 11:57:00+00:00,#MasterChefBrasil promove repescagem entre os 13 participantes eliminados  https://t.co/kfcuGxOmvf,tv_memoria,
1444129453165137922,2021-10-02 02:37:46+00:00,"Ridículo esse master chef, RIDÍCULO!!! 
Super injusto, toda vez o mezanino salva o pior da prova! Se for pra salvar que salve antes de saber os comentários dos juízes! Simplesmente ridícula essa edição!!!! 
#MasterChef 
#masterchefbrasil 
#injusto",GabyRadigonda,Negativo
